time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
3646,555.456402249,631782.747383965,0.023828623,-1.599573301,0.000572205,0.000191583
4014,611.653674655,765342.188495212,0.022819828,-1.598096594,0.000532362,0.000166999
4419,672.533343845,923996.800365872,0.021403077,-1.599499328,0.000490824,0.000154283
4864,740.494925605,1118656.482343886,0.020022163,-1.597026458,0.000436571,0.000152588
5354,814.344611274,1350743.349943373,0.018391185,-1.598200119,0.000430637,0.000137329
5893,895.804780748,1632438.171061198,0.017102754,-1.598159407,0.000371297,0.000117832
6486,985.887805515,1975500.518439399,0.016191360,-1.596511486,0.000322978,0.000143263
7138,1085.034201728,2390563.093075222,0.015229790,-1.598305798,0.000317891,0.000122918
7855,1193.508717855,2887120.118631999,0.013375234,-1.597506070,0.000262790,0.000134786
8644,1313.165374756,3490430.264777290,0.012045793,-1.596623529,0.000238207,0.000133938
9512,1444.684399075,4217029.004023234,0.010232643,-1.598035731,0.000205146,0.000097487
10467,1588.649393717,5093546.289691501,0.009077903,-1.598288793,0.000232273,0.000086466
11518,1747.949495104,6162066.532089233,0.008390036,-1.597440450,0.000193278,0.000095791
12674,1924.266367594,7465419.157160441,0.008042098,-1.596524170,0.000162760,0.000106812
13945,2115.906919691,9029967.999399820,0.008425927,-1.597487924,0.000145806,0.000084771
15344,2327.051403470,10911322.166263156,0.007449574,-1.596369624,0.000120375,0.000087314
16882,2562.026463826,13216025.009053549,0.006679988,-1.599241728,0.000104268,0.000083923
18574,2818.284718831,15985779.847354464,0.006294615,-1.595800169,0.000121223,0.000075446
20436,3101.923997667,19352652.061230130,0.005645497,-1.596915307,0.000112745,0.000073751
22484,3415.464224921,23440468.327957153,0.004687583,-1.598166668,0.000092400,0.000074599
24737,3756.746695624,28359946.897427030,0.004722812,-1.597418017,0.000090705,0.000077142
27215,4131.398323907,34274456.502305776,0.004015167,-1.597984327,0.000072055,0.000061035
29941,4542.670089722,41408693.600436740,0.003304690,-1.598470703,0.000066121,0.000052558
32940,4996.839230008,50113700.365960017,0.003530205,-1.596597681,0.000059340,0.000059340
36238,5498.243136936,60616301.570921160,0.002540143,-1.595843693,0.000052558,0.000050015
39866,6047.925333659,73344193.829640701,0.002568306,-1.597101056,0.000051710,0.000037299
43857,6647.678478665,88652132.924121439,0.003011126,-1.595315660,0.000048319,0.000032213
48247,7308.397839016,107115382.052507192,0.002688490,-1.596848208,0.000036452,0.000041538
53077,8040.458506266,129547322.705230713,0.001901223,-1.599547513,0.000050863,0.000039842
58390,8845.391289605,156673774.012303680,0.001198400,-1.598640919,0.000027127,0.000029670
64234,9725.924691094,189458866.228059560,0.001411032,-1.598265959,0.000033908,0.000044081
70662,10701.109549628,229228594.587281972,0.000858330,-1.598807224,0.000032213,0.000029670
77733,11778.409444173,277802807.085288167,0.001202380,-1.597086416,0.000018650,0.000027974
85511,12952.022269355,336254688.744191468,0.002194599,-1.597128693,0.000026279,0.000022888
94067,14247.494369507,406890647.031426311,0.002214349,-1.598274180,0.000022040,0.000024584
103479,15663.869817098,491719172.106599569,0.002026493,-1.599209306,0.000021193,0.000031365
