time,mean_squared_displacement,mean_quartic_displacement,non_gaussian_parameter,energy,particle_overlap,type_overlap
1259,1460.689012316,4275593.110283745,0.001938003,-0.598023862,0.000210232,0.000035604
1388,1610.181293064,5192843.690180461,0.001422156,-0.597794608,0.000211928,0.000034756
1530,1774.712851630,6307441.195209079,0.001273472,-0.600426912,0.000181410,0.000038147
1686,1955.124476115,7651674.901965671,0.000829231,-0.599371552,0.000177171,0.000023736
1857,2154.068293254,9285319.525600858,0.000534571,-0.599398700,0.000166999,0.000027974
2046,2372.624749078,11263274.009345161,0.000366604,-0.598732033,0.000117832,0.000037299
2253,2612.624225193,13644208.356536865,-0.000582776,-0.600594657,0.000130547,0.000031365
2481,2879.979890611,16588165.251646254,-0.000050794,-0.597166158,0.000116984,0.000030518
2732,3169.066653781,20083903.965250652,-0.000143655,-0.598252768,0.000093248,0.000027127
3008,3488.295523749,24351909.221321955,0.000595779,-0.599797833,0.000093248,0.000038995
3312,3839.910980225,29492360.990078397,0.000033132,-0.599795831,0.000088162,0.000021193
3646,4227.319447835,35712958.966990151,-0.000829711,-0.599416642,0.000057644,0.000022040
4014,4652.826514350,43265495.983164467,-0.000781850,-0.598972949,0.000081380,0.000029670
4419,5120.848383586,52443152.030168325,-0.000104292,-0.598873456,0.000072903,0.000023736
4864,5638.598585341,63600881.282499522,0.000168680,-0.602098025,0.000061883,0.000026279
5354,6212.372029622,77140332.729041204,-0.000643307,-0.598316977,0.000044929,0.000027974
5893,6836.563596937,93465325.744081289,-0.000176303,-0.596939266,0.000055949,0.000027974
6486,7528.546381632,113305792.617643565,-0.000496377,-0.600147662,0.000041538,0.000027974
7138,8280.665554470,137199424.687225342,0.000401376,-0.598901898,0.000037299,0.000029670
7855,9109.520353529,166160889.867806315,0.001128627,-0.602219323,0.000029670,0.000021193
8644,10021.264885796,201282969.747940063,0.002108078,-0.600670995,0.000038995,0.000024584
9512,11023.451165093,243344769.437822133,0.001247854,-0.599567499,0.000032213,0.000026279
10467,12128.491522895,294809933.478327453,0.002008292,-0.599024113,0.000017802,0.000024584
